id,basisOfRecord,dynamicProperties,occurrenceID,recordedBy,individualCount,organismQuantity,organismQuantityType,reproductiveCondition,behavior,georeferenceVerificationStatus,associatedReferences,occurrenceRemarks,eventDate,eventTime,year,month,day,samplingProtocol,continent,country,countryCode,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimIdentification,identificationQualifier,taxonID,scientificNameID,taxonConceptID,scientificName,kingdom,taxonRank,vernacularName,taxonomicStatus,taxonRemarks
1994-00-00_Avian_Mianhua Islet_000015,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000015,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Actitis hypoleucos,,KL_Avian_0000052,62264,t0057565,Actitis hypoleucos,Animalia,species,磯鷸,accepted,
1994-00-00_Avian_Mianhua Islet_000016,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000016,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Tringa brevipes,,KL_Avian_0000054,90841,t0028351,Tringa brevipes,Animalia,species,黃足鷸,accepted,
1994-00-00_Avian_Mianhua Islet_000017,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000017,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Tringa nebularia,,KL_Avian_0000056,90847,t0047944,Tringa nebularia,Animalia,species,青足鷸,accepted,
1994-00-00_Avian_Mianhua Islet_000018,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000018,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Anous stolidus,,KL_Avian_0000064,54094,t0100009,Anous stolidus,Animalia,species,玄燕鷗,accepted,
1994-00-00_Avian_Mianhua Islet_000019,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000019,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Onychoprion anaethetus,,KL_Avian_0000065,58309,t0098159,Onychoprion anaethetus,Animalia,species,白眉燕鷗,accepted,
1994-00-00_Avian_Mianhua Islet_000020,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000020,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sterna sumatrana,,KL_Avian_0000072,60052,t0098969,Sterna sumatrana,Animalia,species,蒼燕鷗,accepted,
1994-00-00_Avian_Mianhua Islet_000021,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000021,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sterna hirundo,,KL_Avian_0000073,60051,t0098968,Sterna hirundo,Animalia,species,燕鷗,accepted,
1994-00-00_Avian_Mianhua Islet_000022,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000022,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Thalasseus bergii,,KL_Avian_0000074,60330,t0098966,Thalasseus bergii,Animalia,species,鳳頭燕鷗,accepted,
1994-00-00_Avian_Mianhua Islet_000023,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000023,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Calonectris leucomelas,,KL_Avian_0000079,66381,t0030085,Calonectris leucomelas,Animalia,species,大水薙鳥,accepted,
1994-00-00_Avian_Mianhua Islet_000024,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000024,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Fregata ariel,,KL_Avian_0000082,56524,t0097060,Fregata ariel,Animalia,species,白斑軍艦鳥,accepted,
1994-00-00_Avian_Mianhua Islet_000025,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000025,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sula leucogaster,,KL_Avian_0000085,60111,t0099005,Sula leucogaster,Animalia,species,白腹鰹鳥,accepted,
1994-00-00_Avian_Mianhua Islet_000026,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000026,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Phalacrocorax carbo,,KL_Avian_0000086,58703,t0098412,Phalacrocorax carbo,Animalia,species,鸕鷀,accepted,
1994-00-00_Avian_Mianhua Islet_000027,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000027,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Egretta eulophotes,,KL_Avian_0000095,71309,t0028815,Egretta eulophotes,Animalia,species,唐白鷺,accepted,
1994-00-00_Avian_Mianhua Islet_000028,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000028,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Egretta garzetta,,KL_Avian_0000096,56120,t0096829,Egretta garzetta,Animalia,species,小白鷺,accepted,
1994-00-00_Avian_Mianhua Islet_000029,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000029,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Egretta sacra,,KL_Avian_0000097,56122,t0096831,Egretta sacra,Animalia,species,岩鷺,accepted,
1994-00-00_Avian_Mianhua Islet_000030,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000030,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Ardea coromanda,,KL_Avian_0000098,308527,t0029968,Ardea coromanda,Animalia,species,黃頭鷺,accepted,
1994-00-00_Avian_Mianhua Islet_000031,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000031,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Butastur indicus,,KL_Avian_0000108,66034,t0029986,Butastur indicus,Animalia,species,灰面鵟鷹,accepted,
1994-00-00_Avian_Mianhua Islet_000032,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000032,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Accipiter soloensis,,KL_Avian_0000111,61977,t0070032,Accipiter soloensis,Animalia,species,赤腹鷹,accepted,
1994-00-00_Avian_Mianhua Islet_000033,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000033,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Buteo japonicus,,KL_Avian_0000115,54617,t0097418,Buteo japonicus,Animalia,species,東方鵟,accepted,
1994-00-00_Avian_Mianhua Islet_000034,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000034,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Halcyon coromanda,,KL_Avian_0000120,56837,t0097201,Halcyon coromanda,Animalia,species,赤翡翠,accepted,
1994-00-00_Avian_Mianhua Islet_000035,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000035,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Falco peregrinus,,KL_Avian_0000126,56374,t0097037,Falco peregrinus,Animalia,species,遊隼,accepted,
1994-00-00_Avian_Mianhua Islet_000036,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000036,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Terpsiphone atrocaudata,,KL_Avian_0000133,60270,t0099094,Terpsiphone atrocaudata,Animalia,species,紫綬帶,accepted,
1994-00-00_Avian_Mianhua Islet_000037,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000037,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Lanius cristatus,,KL_Avian_0000135,57333,t0096001,Lanius cristatus,Animalia,species,紅尾伯勞,accepted,
1994-00-00_Avian_Mianhua Islet_000038,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000038,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Alauda arvensis,,KL_Avian_0000138,53915,t0099908,Alauda arvensis,Animalia,species,歐亞雲雀,accepted,
1994-00-00_Avian_Mianhua Islet_000039,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000039,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Acrocephalus orientalis,,KL_Avian_0000143,62106,t0070149,Acrocephalus orientalis,Animalia,species,東方大葦鶯,accepted,
1994-00-00_Avian_Mianhua Islet_000040,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000040,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Riparia chinensis,,KL_Avian_0000147,59518,t0098753,Riparia chinensis,Animalia,species,棕沙燕,accepted,
1994-00-00_Avian_Mianhua Islet_000041,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000041,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Hirundo rustica,,KL_Avian_0000149,56992,t0097276,Hirundo rustica,Animalia,species,家燕,accepted,
1994-00-00_Avian_Mianhua Islet_000042,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000042,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Hirundo javanica,,KL_Avian_0000150,261038,t0097277,Hirundo javanica,Animalia,species,洋燕,accepted,
1994-00-00_Avian_Mianhua Islet_000043,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000043,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Phylloscopus xanthodryas | Phylloscopus borealis | Phylloscopus examinandus,This taxonID represents the Arctic Warbler complex (Phylloscopus xanthodryas | Phylloscopus borealis | Phylloscopus examinandus).,KL_Avian_0000160,16171,t0014650,Phylloscopus,Animalia,genus,極北柳鶯複合群,accepted,The Arctic Warbler complex (Phylloscopus xanthodryas | Phylloscopus borealis | Phylloscopus examinandus)
1994-00-00_Avian_Mianhua Islet_000044,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000044,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Acridotheres cristatellus,,KL_Avian_0000175,53762,t0099779,Acridotheres cristatellus,Animalia,species,八哥,accepted,
1994-00-00_Avian_Mianhua Islet_000045,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000045,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Turdus mandarinus,,KL_Avian_0000177,60553,t0096597,Turdus mandarinus,Animalia,species,中國黑鶇,accepted,
1994-00-00_Avian_Mianhua Islet_000046,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000046,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Turdus obscurus,,KL_Avian_0000180,91195,t0048261,Turdus obscurus,Animalia,species,白眉鶇,accepted,
1994-00-00_Avian_Mianhua Islet_000047,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000047,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Calliope calliope,,KL_Avian_0000194,54671,t0097452,Calliope calliope,Animalia,species,野鴝,accepted,
1994-00-00_Avian_Mianhua Islet_000048,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000048,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Monticola solitarius,,KL_Avian_0000203,58020,t0096450,Monticola solitarius,Animalia,species,藍磯鶇,accepted,
1994-00-00_Avian_Mianhua Islet_000049,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000049,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Passer montanus,,KL_Avian_0000206,58563,t0098364,Passer montanus,Animalia,species,麻雀,accepted,
1994-00-00_Avian_Mianhua Islet_000050,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000050,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Motacilla cinerea,,KL_Avian_0000207,58027,t0096455,Motacilla cinerea,Animalia,species,灰鶺鴒,accepted,
1994-00-00_Avian_Mianhua Islet_000051,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000051,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Motacilla tschutschensis,,KL_Avian_0000208,58030,t0096458,Motacilla tschutschensis,Animalia,species,東方黃鶺鴒,accepted,
1994-00-00_Avian_Mianhua Islet_000052,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000052,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Anthus richardi,,KL_Avian_0000211,54122,t0100036,Anthus richardi,Animalia,species,大花鷚,accepted,
1994-00-00_Avian_Mianhua Islet_000053,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000053,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Anthus hodgsoni,,KL_Avian_0000213,54120,t0100034,Anthus hodgsoni,Animalia,species,樹鷚,accepted,
1994-00-00_Avian_Mianhua Islet_000054,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000054,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Anthus spinoletta,,KL_Avian_0000216,54124,t0100038,Anthus spinoletta,Animalia,species,水鷚,accepted,
1994-00-00_Avian_Mianhua Islet_000055,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000055,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Emberiza aureola,,KL_Avian_0000229,56152,t0096856,Emberiza aureola,Animalia,species,金鵐,accepted,
1994-00-00_Avian_Mianhua Islet_000056,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000056,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Emberiza rutila,,KL_Avian_0000234,71419,t0062501,Emberiza rutila,Animalia,species,鏽鵐,accepted,
1994-00-00_Avian_Mianhua Islet_000057,HumanObservation,,1994-00-00_Avian_Mianhua Islet_000057,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),1,,,,,,,,1994,,1994,,,Point Count Survey,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Columba janthina,,KL_Avian_0000011,55395,t0097759,Columba janthina,Animalia,species,黑林鴿,accepted,
