id,basisOfRecord,dynamicProperties,occurrenceID,recordedBy,individualCount,organismQuantity,organismQuantityType,reproductiveCondition,behavior,georeferenceVerificationStatus,associatedReferences,occurrenceRemarks,eventDate,eventTime,year,month,day,samplingProtocol,continent,country,countryCode,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimIdentification,identificationQualifier,taxonID,scientificNameID,taxonConceptID,scientificName,kingdom,taxonRank,vernacularName,taxonomicStatus,taxonRemarks
2011-00-00_Fish_Underwater Visual Census_0011,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0011,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pomacentrus coelestis,,KL_Fish_0000032,32746,t0055883,Pomacentrus coelestis,Animalia,species,霓虹雀鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0012,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0012,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Istiblennius dussumieri,,KL_Fish_0000038,36681,t0027159,Istiblennius dussumieri,Animalia,species,杜氏蛙䲁,accepted,
2011-00-00_Fish_Underwater Visual Census_0013,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0013,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Plagiotremus tapeinosoma,,KL_Fish_0000040,37427,t0031944,Plagiotremus tapeinosoma,Animalia,species,黑帶橫口鳚,accepted,
2011-00-00_Fish_Underwater Visual Census_0014,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0014,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Fistularia commersonii,,KL_Fish_0000043,29441,t0051111,Fistularia commersonii,Animalia,species,康氏馬鞭魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0015,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0015,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Bodianus diana,,KL_Fish_0000045,35687,t0029894,Bodianus diana,Animalia,species,對斑狐鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0016,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0016,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Cirrhilabrus cyanopleura,,KL_Fish_0000055,35960,t0030543,Cirrhilabrus cyanopleura,Animalia,species,藍身絲鰭鯛,accepted,藍身絲鰭鸚鯛 | 藍身絲隆頭魚 | 紅娘仔 | 柳冷仔 | 藍身鸚哥
2011-00-00_Fish_Underwater Visual Census_0017,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0017,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Halichoeres argus,,KL_Fish_0000057,36487,t0029488,Halichoeres argus,Animalia,species,大眼海豬魚,accepted,珠光海豬魚 | 大眼儒艮鯛 | 柳冷仔 | 孔雀龍
2011-00-00_Fish_Underwater Visual Census_0018,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0018,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Halichoeres melanochir,,KL_Fish_0000062,29805,t0051277,Halichoeres melanochir,Animalia,species,黑腕海豬魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0019,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0019,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Halichoeres marginatus,,KL_Fish_0000063,29804,t0029493,Halichoeres marginatus,Animalia,species,緣鰭海豬魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0020,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0020,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Labroides dimidiatus,,KL_Fish_0000066,36732,t0027272,Labroides dimidiatus,Animalia,species,裂唇魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0021,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0021,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Stethojulis bandanensis,,KL_Fish_0000068,37901,t0033064,Stethojulis bandanensis,Animalia,species,黑星紫胸魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0022,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0022,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Thalassoma lutescens,,KL_Fish_0000082,38005,t0033350,Thalassoma lutescens,Animalia,species,胸斑錦魚,accepted,黃衣錦魚
2011-00-00_Fish_Underwater Visual Census_0023,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0023,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pseudolabrus eoethinus,,KL_Fish_0000088,37576,t0032273,Pseudolabrus eoethinus,Animalia,species,紅頸擬隆頭魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0024,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0024,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Acanthurus nigrofuscus,,KL_Fish_0000096,35389,t0056812,Acanthurus nigrofuscus,Animalia,species,褐斑刺尾鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0025,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0025,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Acanthurus thompsoni,,KL_Fish_0000098,35391,t0056814,Acanthurus thompsoni,Animalia,species,黃尾刺尾鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0026,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0026,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Acanthurus xanthopterus,,KL_Fish_0000099,26281,t0049456,Acanthurus xanthopterus,Animalia,species,黃鰭刺尾鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0027,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0027,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Naso hexacanthus,,KL_Fish_0000103,37034,t0028230,Naso hexacanthus,Animalia,species,六棘鼻魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0028,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0028,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Prionurus scalprum,,KL_Fish_0000105,32806,t0032119,Prionurus scalprum,Animalia,species,鋸尾鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0029,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0029,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Chaetodon nippon,,KL_Fish_0000112,27801,t0030310,Chaetodon nippon,Animalia,species,日本蝴蝶魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0030,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0030,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Chaetodon argentatus,,KL_Fish_0000114,27764,t0050206,Chaetodon argentatus,Animalia,species,銀身蝴蝶魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0031,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0031,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Chaetodon kleinii,,KL_Fish_0000117,27787,t0030305,Chaetodon kleinii,Animalia,species,克氏蝴蝶魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0032,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0032,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Forcipiger flavissimus,,KL_Fish_0000124,29450,t0046200,Forcipiger flavissimus,Animalia,species,黃鑷口魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0033,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0033,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Seriola dumerili,,KL_Fish_0000131,37804,t0032804,Seriola dumerili,Animalia,species,紅甘鰺,accepted,杜氏鰤 | 紅甘 | 高體鰤
2011-00-00_Fish_Underwater Visual Census_0034,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0034,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Centropyge vrolikii,,KL_Fish_0000132,35835,t0030229,Centropyge vrolikii,Animalia,species,福氏刺尻魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0035,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0035,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pomacanthus semicirculatus,,KL_Fish_0000134,37484,t0032063,Pomacanthus semicirculatus,Animalia,species,疊波蓋刺魚,accepted,
2011-00-00_Fish_Underwater Visual Census_0036,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0036,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pseudanthias squamipinnis,,KL_Fish_0000138,37554,t0032222,Pseudanthias squamipinnis,Animalia,species,絲鰭擬花鮨,accepted,
2011-00-00_Fish_Underwater Visual Census_0037,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0037,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Plectranthias nanus,,KL_Fish_0000139,32631,t0031992,Plectranthias nanus,Animalia,species,短棘花鱸,accepted,
2011-00-00_Fish_Underwater Visual Census_0038,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0038,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pseudogramma polyacantha,,KL_Fish_0000140,37574,t0032270,Pseudogramma polyacantha,Animalia,species,多棘擬線鱸,accepted,
2011-00-00_Fish_Underwater Visual Census_0039,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0039,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Parupeneus multifasciatus,,KL_Fish_0000147,37352,t0031643,Parupeneus multifasciatus,Animalia,species,多帶海緋鯉,accepted,
2011-00-00_Fish_Underwater Visual Census_0040,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0040,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Ostorhinchus properuptus,,KL_Fish_0000151,37208,t0031389,Ostorhinchus properuptus,Animalia,species,黃帶天竺鯛,accepted,黃帶鸚天竺鯛 | 大面側仔 | 大目側仔 | 黃帶天竺鯛 | 橙帶天竺鯛
2011-00-00_Fish_Underwater Visual Census_0041,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0041,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Cheilodipterus quinquelineatus,,KL_Fish_0000152,27887,t0030365,Cheilodipterus quinquelineatus,Animalia,species,五線巨齒天竺鯛,accepted,
2011-00-00_Fish_Underwater Visual Census_0042,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0042,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Apogon coccineus,,KL_Fish_0000153,26797,t0049750,Apogon coccineus,Animalia,species,紅天竺鯛,accepted,透明紅天竺鯛
2011-00-00_Fish_Underwater Visual Census_0043,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0043,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pseudamia gelatinosa,,KL_Fish_0000154,32871,t0055952,Pseudamia gelatinosa,Animalia,species,鈍尾擬天竺鯛,accepted,犬牙擬天竺鯛 | 大面側仔 | 大目側仔
2011-00-00_Fish_Underwater Visual Census_0044,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0044,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pterois volitans,,KL_Fish_0000159,37613,t0032343,Pterois volitans,Animalia,species,魔鬼簑鮋,accepted,翱翔蓑鮋 | 獅子魚 | 長獅 | 魔鬼 | 國公 | 石狗敢 | 虎魚 | 雞公 | 紅虎 | 火烘 | 石頭魚
2011-00-00_Fish_Underwater Visual Census_0045,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0045,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Scorpaenodes evides,,KL_Fish_0000160,37777,t0032726,Scorpaenodes evides,Animalia,species,淺海小鮋,accepted,
2011-00-00_Fish_Underwater Visual Census_0046,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0046,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Pseudochromis luteus,,KL_Fish_0000163,32894,t0055964,Pseudochromis luteus,Animalia,species,紅准雀鯛,accepted,灰黃擬雀鯛 | 准雀鯛 | 紅貓仔 | 紅獅公
2011-00-00_Fish_Underwater Visual Census_0047,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0047,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Belonepterygion fasciolatum,,KL_Fish_0000164,35649,t0057051,Belonepterygion fasciolatum,Animalia,species,橫帶針鰭鮗,accepted,橫帶針翅鮗 | 針鰭鮗 | 黑七夕魚
2011-00-00_Fish_Underwater Visual Census_0048,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0048,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Callogobius sclateri,,KL_Fish_0000167,35752,t0030065,Callogobius sclateri,Animalia,species,稜頭硬皮鰕虎,accepted,
2011-00-00_Fish_Underwater Visual Census_0049,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0049,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Callogobius,,KL_Fish_0000168,7904,t0011255,Callogobius,Animalia,genus,硬皮鰕虎屬,accepted,
2011-00-00_Fish_Underwater Visual Census_0050,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0050,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Eviota prasina,,KL_Fish_0000170,36340,t0029153,Eviota prasina,Animalia,species,菲綠磯塘鱧,accepted,蔥綠磯鰕虎 | 蔥綠磯塘鱧
2011-00-00_Fish_Underwater Visual Census_0051,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0051,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Eviota,,KL_Fish_0000171,10732,t0019731,Eviota,Animalia,genus,磯塘鱧屬,accepted,磯鰕虎屬
2011-00-00_Fish_Underwater Visual Census_0052,HumanObservation,,2011-00-00_Fish_Underwater Visual Census_0052,國立臺灣海洋大學 (National Taiwan Ocean University),1,,,,,,,,2011,,2011,,,Underwater Visual Census Line Transect (30 m * 5 m),Asia,Taiwan,TW,waters surrounding Mianhua Islet,,,25.48483,122.10272,EPSG:4326,1000,1e-05,Fusigobius duospilus,,KL_Fish_0000172,29461,t0051119,Fusigobius duospilus,Animalia,species,裸頸植鰕虎,accepted,裸頸紡錘鰕虎 | 裸項紡錘鰕虎魚
