taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate
KL_BenthicInvertebrate_0000035,2017-00-00_無脊椎動物調查_02,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Calcinus elegans,species,秀麗硬殼寄居蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000036,2017-00-00_無脊椎動物調查_03,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Grapsus tenuicrustatus,species,細紋方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000037,2017-00-00_無脊椎動物調查_04,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Grapsus albolineatus,species,白紋方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000039,2017-00-00_無脊椎動物調查_05,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Epixanthus frontalis,species,平額石扇蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000041,2017-00-00_無脊椎動物調查_06,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pachygrapsus minutus,species,小厚紋蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000043,2017-00-00_無脊椎動物調查_07,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Cyclograpsus intermedius,species,中型圓方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000044,2017-00-00_無脊椎動物調查_08,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Plagusia squamosa,species,鱗形斜紋蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000045,2017-00-00_無脊椎動物調查_09,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pachygrapsus plicatus,species,褶痕厚紋蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000046,2017-00-00_無脊椎動物調查_10,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Percnon planissimum,species,裸掌盾牌蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000047,2017-00-00_無脊椎動物調查_11,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eriphia ferox,species,兇猛酋婦蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000048,2017-00-00_無脊椎動物調查_12,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eriphia sebana,species,光手酋婦蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000059,2017-00-00_無脊椎動物調查_13,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Leptodius sanguineus,species,肉球皺蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000060,2017-00-00_無脊椎動物調查_14,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Leptodius gracilis,species,細巧皺蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000062,2017-00-00_無脊椎動物調查_15,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Pseudozius caystrus,species,礁石假團扇蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000063,2017-00-00_無脊椎動物調查_16,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lachnopodus rodgersi,species,羅氏毛足蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000064,2017-00-00_無脊椎動物調查_17,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Ozius tuberculosus,species,疣粒團扇蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000065,2017-00-00_無脊椎動物調查_18,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Epigrapsus notatus,species,橙螯隱蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000066,2017-00-00_無脊椎動物調查_19,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Gecarcoidea lalandii,species,紫地蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000067,2017-00-00_無脊椎動物調查_20,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Metasesarma obesum,species,肥胖後相手蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000068,2017-00-00_無脊椎動物調查_21,2017,2017,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Parasesarma pictum,species,斑點擬相手蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2017-00-00
KL_BenthicInvertebrate_0000007,2018-00-00_無脊椎動物調查_01,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aplysia oculifera,species,眼斑海兔,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_BenthicInvertebrate_0000036,2018-00-00_無脊椎動物調查_02,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Grapsus tenuicrustatus,species,細紋方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_BenthicInvertebrate_0000044,2018-00-00_無脊椎動物調查_03,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Plagusia squamosa,species,鱗形斜紋蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_BenthicInvertebrate_0000048,2018-00-00_無脊椎動物調查_04,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eriphia sebana,species,光手酋婦蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_BenthicInvertebrate_0000066,2018-00-00_無脊椎動物調查_05,2018,2018,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Gecarcoidea lalandii,species,紫地蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2018-00-00
KL_BenthicInvertebrate_0000001,2020-00-00_無脊椎動物調查_01,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Isognomon,genus,障泥蛤屬,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000002,2020-00-00_無脊椎動物調查_02,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Tridacna noae,species,諾亞硨磲蛤,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000004,2020-00-00_無脊椎動物調查_03,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Crassostrea angulata,species,葡萄牙牡蠣,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000006,2020-00-00_無脊椎動物調查_04,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Aplysia argus,species,環眼海兔,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000008,2020-00-00_無脊椎動物調查_05,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Stylocheilus striatus,species,條紋柱唇海兔,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000012,2020-00-00_無脊椎動物調查_06,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Hexabranchus sanguineus,species,血紅六鰓海蛞蝓,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000013,2020-00-00_無脊椎動物調查_07,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Monetaria caputserpentis,species,雪山寶螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000016,2020-00-00_無脊椎動物調查_08,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Purpura panama,species,羅螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000017,2020-00-00_無脊椎動物調查_09,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Thais armigera,species,大岩螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000018,2020-00-00_無脊椎動物調查_10,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Thais clavigera,species,蚵岩螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000024,2020-00-00_無脊椎動物調查_11,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Nerita costata,species,黑肋蜑螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000025,2020-00-00_無脊椎動物調查_12,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Nerita plicata,species,白肋蜑螺,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000027,2020-00-00_無脊椎動物調查_13,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Trochus,genus,鐘螺屬,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000033,2020-00-00_無脊椎動物調查_14,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Palaemon pacificus,species,太平洋長臂蝦,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000037,2020-00-00_無脊椎動物調查_15,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Grapsus albolineatus,species,白紋方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000038,2020-00-00_無脊椎動物調查_16,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Geograpsus crinipes,species,毛足陸方蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000047,2020-00-00_無脊椎動物調查_17,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eriphia ferox,species,兇猛酋婦蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000048,2020-00-00_無脊椎動物調查_18,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Eriphia sebana,species,光手酋婦蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000049,2020-00-00_無脊椎動物調查_19,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Calcinus laevimanus,species,光掌硬殼寄居蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000050,2020-00-00_無脊椎動物調查_20,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Dardanus guttatus,species,線斑真寄居蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000053,2020-00-00_無脊椎動物調查_21,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Panulirus japonicus,species,日本龍蝦,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000046,2020-00-00_無脊椎動物調查_22,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Percnon planissimum,species,裸掌盾牌蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000056,2020-00-00_無脊椎動物調查_23,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Plagusia immaculata,species,無斑斜紋蟹,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000070,2020-00-00_無脊椎動物調查_24,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Anthopleura dixoniana,species,狄氏襟疣海葵,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000071,2020-00-00_無脊椎動物調查_25,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Acropora,genus,軸孔珊瑚屬,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000072,2020-00-00_無脊椎動物調查_26,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Montipora,genus,表孔珊瑚屬,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000074,2020-00-00_無脊椎動物調查_27,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Lobophytum crassum,species,隔板葉形軟珊瑚,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000075,2020-00-00_無脊椎動物調查_28,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Diadema savignyi,species,沙氏冠海膽,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000076,2020-00-00_無脊椎動物調查_29,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Diadema setosum,species,刺冠海膽,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000077,2020-00-00_無脊椎動物調查_30,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Echinometra mathaei,species,梅氏長海膽,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000078,2020-00-00_無脊椎動物調查_31,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Colobocentrotus mertensii,species,默氏笠海膽,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000079,2020-00-00_無脊椎動物調查_32,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Stomopneustes variolaris,species,口鰓海膽,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000081,2020-00-00_無脊椎動物調查_33,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Holothuria atra,species,黑海參,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000082,2020-00-00_無脊椎動物調查_34,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Holothuria cinerascens,species,黑赤星海參,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000083,2020-00-00_無脊椎動物調查_35,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Holothuria leucospilota,species,蕩皮參,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000084,2020-00-00_無脊椎動物調查_36,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Actinopyga echinites,species,棘輻肛參,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000085,2020-00-00_無脊椎動物調查_37,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Actinopyga mauritiana,species,白底輻肛參,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000086,2020-00-00_無脊椎動物調查_38,2020,2020,,,,HumanObservation,Asia,Taiwan,棉花嶼,,Culcita novaeguineae,species,麵包海星,1,,WGS84,122.105349,25.484834,0.000001,400,社團法人基隆市野鳥學會,,,,,,,,,,,2020-00-00
KL_BenthicInvertebrate_0000019,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_01,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Tenguella granulata,species,結螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000020,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_02,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Mancinella aculeata,species,鐵斑岩螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000021,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_03,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Cronia margariticola margariticola,species,稜結螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000022,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_04,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Morula anaxares,species,白瘤結螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000018,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_05,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Thais clavigera,species,蚵岩螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000023,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_06,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Strigatella zebra,species,小焰筆螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000028,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_07,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Trochus stellatus,species,血斑鐘螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000026,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_08,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Nerita albicilla,species,漁舟蜑螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000029,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_09,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Nodilittorina pyramidalis,species,顆粒玉黍螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
KL_BenthicInvertebrate_0000030,2022-09-30_無脊椎動物_潮間帶目視或徒手採集_10,2022/9/30,2022,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Echinolittorina millegrana,species,台灣玉黍螺,1,,WGS84,122.10466,25.486088,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2022/9/30
