id,basisOfRecord,dynamicProperties,occurrenceID,recordedBy,individualCount,organismQuantity,organismQuantityType,reproductiveCondition,behavior,georeferenceVerificationStatus,associatedReferences,occurrenceRemarks,eventDate,eventTime,year,month,day,samplingProtocol,continent,country,countryCode,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimIdentification,identificationQualifier,taxonID,scientificNameID,taxonConceptID,scientificName,kingdom,taxonRank,vernacularName,taxonomicStatus,taxonRemarks
1994-00-00_Plant_Mianhua Islet_0012,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0012,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Suaeda maritima,,KL_Plant_0000018,60109,t0058313,Suaeda maritima,Plantae,species,裸花鹼蓬,accepted,
1994-00-00_Plant_Mianhua Islet_0013,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0013,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sedum formosanum,,KL_Plant_0000019,24177,t0055292,Sedum formosanum,Plantae,species,台灣佛甲草,accepted,石板菜
1994-00-00_Plant_Mianhua Islet_0014,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0014,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Oxalis corniculata,,KL_Plant_0000020,23347,t0054668,Oxalis corniculata,Plantae,species,酢漿草,accepted,
1994-00-00_Plant_Mianhua Islet_0015,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0015,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Centella asiatica,,KL_Plant_0000021,54893,t0058743,Centella asiatica,Plantae,species,雷公根,accepted,
1994-00-00_Plant_Mianhua Islet_0016,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0016,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Lysimachia mauritiana,,KL_Plant_0000023,22991,t0054360,Lysimachia mauritiana,Plantae,species,茅毛珍珠菜,accepted,
1994-00-00_Plant_Mianhua Islet_0017,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0017,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Leptopetalum coreanum,,KL_Plant_0000024,57472,t0103362,Leptopetalum coreanum,Plantae,species,脈耳草,accepted,
1994-00-00_Plant_Mianhua Islet_0018,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0018,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Dichondra micrantha,,KL_Plant_0000027,21810,t0053370,Dichondra micrantha,Plantae,species,馬蹄金,accepted,
1994-00-00_Plant_Mianhua Islet_0019,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0019,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Ipomoea pes-caprae,,KL_Plant_0000028,25371,t0100319,Ipomoea pes-caprae,Plantae,species,馬鞍藤,accepted,
1994-00-00_Plant_Mianhua Islet_0020,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0020,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Leonurus japonicus,,KL_Plant_0000030,22790,t0054200,Leonurus japonicus,Plantae,species,益母草,accepted,
1994-00-00_Plant_Mianhua Islet_0021,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0021,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Scaevola taccada,,KL_Plant_0000034,25749,t0055240,Scaevola taccada,Plantae,species,草海桐,accepted,
1994-00-00_Plant_Mianhua Islet_0022,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0022,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Crossostephium chinense,,KL_Plant_0000040,21588,t0053159,Crossostephium chinense,Plantae,species,蘄艾,accepted,
1994-00-00_Plant_Mianhua Islet_0023,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0023,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Emilia sonchifolia,,KL_Plant_0000041,25212,t0053530,Emilia sonchifolia,Plantae,species,紫背草,accepted,一點紅 | 葉下紅
1994-00-00_Plant_Mianhua Islet_0024,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0024,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Gnaphalium luteoalbum subsp. affine,,KL_Plant_0000043,61275,t0057950,Gnaphalium luteoalbum subsp. affine,Plantae,subspecies,鼠麴草,accepted,
1994-00-00_Plant_Mianhua Islet_0025,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0025,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Gnaphalium purpureum,,KL_Plant_0000045,22352,t0053835,Gnaphalium purpureum,Plantae,species,鼠麴舅,accepted,
1994-00-00_Plant_Mianhua Islet_0026,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0026,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Fimbristylis cymosa,,KL_Plant_0000062,22216,t0053699,Fimbristylis cymosa,Plantae,species,乾溝飄拂草,accepted,
1994-00-00_Plant_Mianhua Islet_0027,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0027,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Cyperus serotinus,,KL_Plant_0000064,21713,t0053273,Cyperus serotinus,Plantae,species,水莎草,accepted,
1994-00-00_Plant_Mianhua Islet_0028,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0028,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Brachiaria villosa,,KL_Plant_0000066,24962,t0040426,Brachiaria villosa,Plantae,species,毛臂形草,accepted,
1994-00-00_Plant_Mianhua Islet_0029,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0029,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Digitaria fauriei,,KL_Plant_0000068,21819,t0053383,Digitaria fauriei,Plantae,species,佛歐里馬唐,accepted,
1994-00-00_Plant_Mianhua Islet_0030,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0030,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Digitaria mollicoma,,KL_Plant_0000072,25162,t0053388,Digitaria mollicoma,Plantae,species,絨馬唐,accepted,大絨馬唐
1994-00-00_Plant_Mianhua Islet_0031,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0031,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Eleusine indica,,KL_Plant_0000082,25207,t0053519,Eleusine indica,Plantae,species,牛筋草,accepted,
1994-00-00_Plant_Mianhua Islet_0032,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0032,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Setaria parviflora,,KL_Plant_0000083,59832,t0058251,Setaria parviflora,Plantae,species,莠狗尾草,accepted,
1994-00-00_Plant_Mianhua Islet_0033,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0033,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Setaria viridis,,KL_Plant_0000084,25786,t0055330,Setaria viridis,Plantae,species,狗尾草,accepted,
1994-00-00_Plant_Mianhua Islet_0034,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0034,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Lepturus repens,,KL_Plant_0000085,25411,t0054216,Lepturus repens,Plantae,species,細穗草,accepted,
1994-00-00_Plant_Mianhua Islet_0035,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0035,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Zoysia japonica,,KL_Plant_0000086,24826,t0049406,Zoysia japonica,Plantae,species,日本芝,accepted,結縷草
1994-00-00_Plant_Mianhua Islet_0036,HumanObservation,,1994-00-00_Plant_Mianhua Islet_0036,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1994,,1994,,,Line Transect Survey | Quadrat Sampling (10*10 m²),Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Zoysia matrella,,KL_Plant_0000088,25920,t0049407,Zoysia matrella,Plantae,species,高麗芝,accepted,溝葉結縷草 | 高麗芝
1997-00-00_Plant_Mianhua Islet_0037,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0037,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Cyrtomium falcatum,,KL_Plant_0000001,25108,t0058916,Cyrtomium falcatum,Plantae,species,全緣貫眾蕨,accepted,
1997-00-00_Plant_Mianhua Islet_0038,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0038,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Pteris fauriei var. fauriei,,KL_Plant_0000002,145731,t0101197,Pteris fauriei var. fauriei,Plantae,variety,傅氏鳳尾蕨,accepted,
1997-00-00_Plant_Mianhua Islet_0039,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0039,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Tetragonia tetragonoides,,KL_Plant_0000006,25847,t0055572,Tetragonia tetragonoides,Plantae,species,番杏,accepted,
1997-00-00_Plant_Mianhua Islet_0040,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0040,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sagina japonica,,KL_Plant_0000007,25741,t0055186,Sagina japonica,Plantae,species,瓜槌草,accepted,
1997-00-00_Plant_Mianhua Islet_0041,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0041,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Persicaria chinensis,,KL_Plant_0000009,58649,t0058947,Persicaria chinensis,Plantae,species,火炭母草,accepted,
1997-00-00_Plant_Mianhua Islet_0042,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0042,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Rumex japonicus,,KL_Plant_0000010,120410,t0059215,Rumex japonicus,Plantae,species,羊蹄,accepted,
1997-00-00_Plant_Mianhua Islet_0043,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0043,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Boerhavia diffusa,,KL_Plant_0000012,121755,t0102082,Boerhavia diffusa,Plantae,species,黃細心,accepted,
1997-00-00_Plant_Mianhua Islet_0044,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0044,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Portulaca oleracea,,KL_Plant_0000014,23727,t0054931,Portulaca oleracea,Plantae,species,馬齒莧,accepted,
1997-00-00_Plant_Mianhua Islet_0045,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0045,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Portulaca pilosa,,KL_Plant_0000015,23728,t0054932,Portulaca pilosa,Plantae,species,毛馬齒莧,accepted,
1997-00-00_Plant_Mianhua Islet_0046,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0046,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Chenopodium acuminatum,,KL_Plant_0000016,55050,t0073189,Chenopodium acuminatum,Plantae,species,變葉藜,accepted,
1997-00-00_Plant_Mianhua Islet_0047,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0047,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Sedum formosanum,,KL_Plant_0000019,24177,t0055292,Sedum formosanum,Plantae,species,台灣佛甲草,accepted,石板菜
1997-00-00_Plant_Mianhua Islet_0048,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0048,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Oxalis corniculata,,KL_Plant_0000020,23347,t0054668,Oxalis corniculata,Plantae,species,酢漿草,accepted,
1997-00-00_Plant_Mianhua Islet_0049,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0049,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Centella asiatica,,KL_Plant_0000021,54893,t0058743,Centella asiatica,Plantae,species,雷公根,accepted,
1997-00-00_Plant_Mianhua Islet_0050,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0050,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Lysimachia mauritiana,,KL_Plant_0000023,22991,t0054360,Lysimachia mauritiana,Plantae,species,茅毛珍珠菜,accepted,
1997-00-00_Plant_Mianhua Islet_0051,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0051,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Leptopetalum coreanum,,KL_Plant_0000024,57472,t0103362,Leptopetalum coreanum,Plantae,species,脈耳草,accepted,
1997-00-00_Plant_Mianhua Islet_0052,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0052,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Cuscuta australis,,KL_Plant_0000026,21646,t0053212,Cuscuta australis,Plantae,species,菟絲子,accepted,
1997-00-00_Plant_Mianhua Islet_0053,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0053,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Dichondra micrantha,,KL_Plant_0000027,21810,t0053370,Dichondra micrantha,Plantae,species,馬蹄金,accepted,
1997-00-00_Plant_Mianhua Islet_0054,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0054,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Ipomoea pes-caprae,,KL_Plant_0000028,25371,t0100319,Ipomoea pes-caprae,Plantae,species,馬鞍藤,accepted,
1997-00-00_Plant_Mianhua Islet_0055,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0055,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Leonurus japonicus,,KL_Plant_0000030,22790,t0054200,Leonurus japonicus,Plantae,species,益母草,accepted,
1997-00-00_Plant_Mianhua Islet_0056,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0056,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Leucas chinensis,,KL_Plant_0000031,57492,t0058150,Leucas chinensis,Plantae,species,白花草,accepted,
1997-00-00_Plant_Mianhua Islet_0057,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0057,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Crossostephium chinense,,KL_Plant_0000040,21588,t0053159,Crossostephium chinense,Plantae,species,蘄艾,accepted,
1997-00-00_Plant_Mianhua Islet_0058,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0058,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Emilia sonchifolia,,KL_Plant_0000041,25212,t0053530,Emilia sonchifolia,Plantae,species,紫背草,accepted,一點紅 | 葉下紅
1997-00-00_Plant_Mianhua Islet_0059,HumanObservation,,1997-00-00_Plant_Mianhua Islet_0059,社團法人基隆市野鳥學會 (Wild Bird Society of Keelung),,,,,,,,,1997,,1997,,,,Asia,Taiwan,TW,Mianhua Islet,,,25.48483,122.10535,EPSG:4326,400,1e-05,Conyza bonariensis,,KL_Plant_0000037,25059,t0053106,Conyza bonariensis,Plantae,species,美洲假蓬,accepted,野桐蒿 | 野塘蒿
